Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp
0.0,48.0,24.0,20.0,98.0,98.0,0,0.3,0.5
3.6,54.0,26.0,30.0,97.0,93.0,1,-1.1,0.3
0.2,52.0,22.0,24.0,98.0,98.0,0,-0.2,0.2
0.2,52.0,28.0,26.0,98.0,85.0,0,2.0,3.0
0.0,63.0,19.0,15.232376904002834,86.0,69.72260901429095,0,10.209180327868852,2.9
2.6,57.0,15.0,20.0,98.0,90.0,1,1.1,1.9
0.0,69.0,33.0,28.0,98.0,88.0,0,1.3,2.5
0.0,54.0,22.0,28.0,98.0,97.0,0,1.0,2.0
0.4,87.0,35.0,15.232376904002834,98.0,69.72260901429095,0,10.209180327868852,3.4
0.0,57.0,20.0,31.0,41.0,86.0,0,0.0,2.0
0.0,61.0,20.0,22.0,98.0,98.0,0,1.3,2.4
0.6,50.0,31.0,15.0,98.0,86.0,0,3.6,5.1
0.0,76.0,37.0,39.0,93.0,98.0,0,-1.2,2.8
3.8,61.0,22.0,15.232376904002834,32.0,69.72260901429095,1,10.209180327868852,5.0
0.0,28.0,17.0,15.232376904002834,22.0,69.72260901429095,0,10.209180327868852,6.7
0.0,39.0,19.0,17.0,54.0,54.0,0,2.9,4.7
1.2,54.0,15.0,20.0,98.0,98.0,1,3.7,4.2
7.2,52.0,22.0,26.0,98.0,98.0,1,0.0,0.9
6.2,46.25395075339949,28.0,15.232376904002834,98.0,69.72260901429095,1,10.209180327868852,2.2
3.292260061919504,41.0,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,6.6
0.0,56.0,33.0,15.232376904002834,87.0,69.72260901429095,0,10.209180327868852,8.5
0.0,74.0,31.0,41.0,71.0,98.0,0,3.6,7.9
7.4,46.25395075339949,30.0,15.232376904002834,98.0,69.0,1,1.4,2.6
3.292260061919504,46.25395075339949,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,11.663675929025779
3.292260061919504,37.0,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,10.2
0.0,43.0,20.0,15.232376904002834,80.0,69.72260901429095,0,10.209180327868852,10.3
0.0,94.0,33.0,39.0,98.0,98.0,0,2.0,3.8
22.0,72.0,19.0,15.232376904002834,76.0,69.72260901429095,1,10.209180327868852,4.3
4.0,78.0,33.0,31.0,98.0,97.0,1,6.7,7.8
1.8,106.0,37.0,39.0,98.0,98.0,1,2.0,3.4
5.4,109.0,35.0,33.0,97.0,98.0,1,-2.8,-2.4
4.6,78.0,30.0,26.0,77.14669738863287,98.0,1,-1.6,-0.3
0.0,59.0,28.0,28.0,97.0,44.0,0,4.5,4.6
0.6,59.0,30.0,24.0,62.0,46.0,0,7.7,8.8
3.6,46.25395075339949,35.0,46.0,98.0,98.0,1,6.6,6.9
32.6,102.0,15.991843971631205,30.0,77.14669738863287,93.0,1,-1.4,0.1
2.4,46.25395075339949,22.0,39.0,98.0,98.0,1,0.2,11.663675929025779
2.6,61.0,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,1,10.209180327868852,6.6
0.0,46.0,17.0,15.232376904002834,49.0,69.72260901429095,0,10.209180327868852,8.4
0.0,72.0,24.0,15.232376904002834,60.0,69.72260901429095,0,10.209180327868852,10.1
10.0,46.25395075339949,20.0,15.232376904002834,98.0,69.72260901429095,1,10.209180327868852,6.6
0.2,41.0,15.991843971631205,19.0,77.14669738863287,51.0,0,5.9,7.6
0.0,56.0,15.0,20.0,24.0,31.0,0,8.5,9.7
7.0,67.0,28.0,15.232376904002834,98.0,69.72260901429095,1,10.209180327868852,3.8
11.0,46.0,20.0,15.232376904002834,98.0,69.72260901429095,1,10.209180327868852,5.2
8.4,46.0,22.0,22.0,98.0,98.0,1,0.4,0.6
0.4,46.25395075339949,0.0,15.232376904002834,98.0,69.72260901429095,0,10.209180327868852,11.663675929025779
3.292260061919504,50.0,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,10.8
0.0,65.0,28.0,24.0,51.0,42.0,0,14.2,14.5
0.0,85.0,37.0,33.0,39.0,33.0,0,15.2,16.2
0.0,46.25395075339949,11.0,13.0,26.0,28.0,0,11.9,12.2
3.292260061919504,35.0,15.991843971631205,11.0,77.14669738863287,41.0,0,11.6,12.3
0.0,41.0,15.0,15.0,19.0,40.0,0,13.9,15.7
0.0,46.25395075339949,33.0,35.0,38.0,58.0,0,10.6,15.7
20.4,46.25395075339949,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,1,10.209180327868852,11.663675929025779
3.292260061919504,43.0,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,11.9
0.0,67.0,30.0,15.232376904002834,86.0,69.72260901429095,0,10.209180327868852,11.5
0.4,69.0,11.0,15.232376904002834,28.0,69.72260901429095,0,10.209180327868852,12.8
25.0,80.0,37.0,15.232376904002834,98.0,69.72260901429095,1,10.209180327868852,12.3
18.8,46.25395075339949,35.0,39.0,98.0,98.0,1,2.3,11.663675929025779
3.292260061919504,85.0,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,4.9
0.0,113.0,30.0,26.0,83.0,63.0,0,8.6,10.7
13.0,74.0,28.0,26.0,98.0,98.0,1,-3.1,-2.5
20.0,52.0,20.0,24.0,77.14669738863287,98.0,1,-2.6,-0.7
4.4,52.0,9.0,20.0,98.0,98.0,1,1.1,2.1
0.2,31.0,13.0,13.0,97.0,69.0,0,7.1,7.5
0.2,46.25395075339949,20.0,26.0,58.0,53.0,0,8.0,9.1
0.0,70.0,15.991843971631205,39.0,77.14669738863287,34.0,0,13.4,15.9
0.0,43.0,9.0,15.232376904002834,49.0,69.72260901429095,0,10.209180327868852,12.6
5.2,48.0,17.0,15.232376904002834,98.0,98.0,1,1.0,1.4
3.8,46.25395075339949,0.0,11.0,98.0,98.0,1,3.0,3.8
6.4,46.25395075339949,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,1,10.209180327868852,8.6
3.8,46.25395075339949,15.991843971631205,26.0,77.14669738863287,88.0,1,5.0,5.6
5.4,46.25395075339949,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,1,10.209180327868852,11.663675929025779
2.8,46.25395075339949,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,1,10.209180327868852,11.663675929025779
0.2,46.25395075339949,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,11.663675929025779
0.0,46.25395075339949,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,11.663675929025779
0.0,31.0,15.991843971631205,15.0,77.14669738863287,98.0,0,5.2,7.9
2.4,72.0,26.0,24.0,98.0,98.0,1,4.9,6.3
7.6,72.0,35.0,31.0,98.0,98.0,1,-0.1,1.8
15.2,80.0,0.0,33.0,98.0,98.0,1,0.6,1.0
8.0,69.0,35.0,22.0,98.0,98.0,1,1.2,2.1
9.4,46.25395075339949,24.0,15.232376904002834,97.0,69.72260901429095,1,10.209180327868852,11.663675929025779
0.0,35.0,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,9.2
9.2,46.25395075339949,11.0,15.232376904002834,98.0,69.72260901429095,1,10.209180327868852,11.663675929025779
0.0,46.25395075339949,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,11.663675929025779
0.0,46.25395075339949,15.991843971631205,22.0,77.14669738863287,37.0,0,15.8,11.663675929025779
0.0,54.0,15.991843971631205,28.0,77.14669738863287,23.0,0,18.5,19.6
0.0,39.0,17.0,15.232376904002834,36.0,69.72260901429095,0,10.209180327868852,19.9
0.0,46.25395075339949,20.0,15.232376904002834,51.0,69.72260901429095,0,10.209180327868852,15.8
0.0,56.0,15.991843971631205,15.232376904002834,77.14669738863287,69.72260901429095,0,10.209180327868852,16.2
0.0,46.0,17.0,9.0,54.0,90.0,0,8.4,11.0
8.2,63.0,28.0,15.232376904002834,98.0,69.72260901429095,1,10.209180327868852,5.1
